mins,price,closeTime,timestamp,fetch_time,price_float
5,66121.20507028,1771856533033,2026-02-23T15:22:13.288279,2026-02-23 15:22:13,66121.20507028
5,66108.31729805,1771856592777,2026-02-23T15:23:12.883257,2026-02-23 15:23:12,66108.31729805
5,66099.40051925,1771856652902,2026-02-23T15:24:13.196792,2026-02-23 15:24:13,66099.40051925
5,66092.58495669,1771856712205,2026-02-23T15:25:12.690080,2026-02-23 15:25:12,66092.58495669
5,66087.63209387,1771856773047,2026-02-23T15:26:13.310272,2026-02-23 15:26:13,66087.63209387
5,66076.7603327,1771856832248,2026-02-23T15:27:12.496748,2026-02-23 15:27:12,66076.7603327
5,66070.85863531,1771856892717,2026-02-23T15:28:13.013702,2026-02-23 15:28:13,66070.85863531
5,66073.0858128,1771856952231,2026-02-23T15:29:12.507757,2026-02-23 15:29:12,66073.0858128
5,66076.88196121,1771857012296,2026-02-23T15:30:12.929880,2026-02-23 15:30:12,66076.88196121
5,66093.09885499,1771857073263,2026-02-23T15:31:13.354171,2026-02-23 15:31:13,66093.09885499
5,66127.45336208,1771857132425,2026-02-23T15:32:12.738426,2026-02-23 15:32:12,66127.45336208
5,66142.58122374,1771857192500,2026-02-23T15:33:13.156597,2026-02-23 15:33:13,66142.58122374
5,66146.68116989,1771857252205,2026-02-23T15:34:12.548833,2026-02-23 15:34:12,66146.68116989
5,66108.57380605,1771857312325,2026-02-23T15:35:12.862716,2026-02-23 15:35:12,66108.57380605
5,66100.78737869,1771857372955,2026-02-23T15:36:13.279287,2026-02-23 15:36:13,66100.78737869
5,65992.0776124,1771857432405,2026-02-23T15:37:12.567520,2026-02-23 15:37:12,65992.0776124
5,65952.62024558,1771857492816,2026-02-23T15:38:12.985162,2026-02-23 15:38:12,65952.62024558
5,65925.76295227,1771857552207,2026-02-23T15:39:12.480361,2026-02-23 15:39:12,65925.76295227
5,65901.43829689,1771857612729,2026-02-23T15:40:12.998787,2026-02-23 15:40:12,65901.43829689
5,65833.84913066,1771857673150,2026-02-23T15:41:13.414448,2026-02-23 15:41:13,65833.84913066
5,65738.86019423,1771857732771,2026-02-23T15:42:12.908852,2026-02-23 15:42:12,65738.86019423
5,65700.50106354,1771857793240,2026-02-23T15:43:13.663273,2026-02-23 15:43:13,65700.50106354
5,65688.63255967,1771857852564,2026-02-23T15:44:12.744283,2026-02-23 15:44:12,65688.63255967
5,65699.87492681,1771857918210,2026-02-23T15:45:18.385820,2026-02-23 15:45:18,65699.87492681
5,65727.55614044,1771857973471,2026-02-23T15:46:13.602370,2026-02-23 15:46:13,65727.55614044
