mins,price,closeTime,timestamp,fetch_time,price_float
5,68241.10664169,1771683530204,2026-02-21T15:18:48.060752,2026-02-21 15:18:48,68241.10664169
5,68240.61495602,1771683589893,2026-02-21T15:19:48.148717,2026-02-21 15:19:48,68240.61495602
5,68252.68257125,1771683648427,2026-02-21T15:20:48.331667,2026-02-21 15:20:48,68252.68257125
5,68418.73386754,1771683711575,2026-02-21T15:21:48.298293,2026-02-21 15:21:48,68418.73386754
5,68460.96787519,1771683770485,2026-02-21T15:22:48.477681,2026-02-21 15:22:48,68460.96787519
5,68465.84778113,1771683830010,2026-02-21T15:23:49.180765,2026-02-21 15:23:49,68465.84778113
5,68477.85881884,1771683892270,2026-02-21T15:24:48.991273,2026-02-21 15:24:48,68477.85881884
5,68490.72280935,1771683949303,2026-02-21T15:25:48.330005,2026-02-21 15:25:48,68490.72280935
5,68552.15194586,1771684007678,2026-02-21T15:26:47.622773,2026-02-21 15:26:47,68552.15194586
5,68489.23936951,1771684067907,2026-02-21T15:27:48.140205,2026-02-21 15:27:48,68489.23936951
5,68479.93907996,1771684129658,2026-02-21T15:28:48.117729,2026-02-21 15:28:48,68479.93907996
5,68458.77211655,1771684189216,2026-02-21T15:29:48.161100,2026-02-21 15:29:48,68458.77211655
5,68436.20577788,1771684249293,2026-02-21T15:30:48.568378,2026-02-21 15:30:48,68436.20577788
5,68481.89116671,1771684309350,2026-02-21T15:31:48.803335,2026-02-21 15:31:48,68481.89116671
5,68513.53410706,1771684369990,2026-02-21T15:32:49.656450,2026-02-21 15:32:49,68513.53410706
5,68526.70642873,1771684429473,2026-02-21T15:33:48.192148,2026-02-21 15:33:48,68526.70642873
5,68548.91231599,1771684491074,2026-02-21T15:34:50.178595,2026-02-21 15:34:50,68548.91231599
5,68550.4096013,1771684548851,2026-02-21T15:35:48.528496,2026-02-21 15:35:48,68550.4096013
5,68552.11539219,1771684609242,2026-02-21T15:36:49.209415,2026-02-21 15:36:49,68552.11539219
5,68550.20322627,1771684668704,2026-02-21T15:37:48.605063,2026-02-21 15:37:48,68550.20322627
5,68546.46981108,1771684729050,2026-02-21T15:38:48.562972,2026-02-21 15:38:48,68546.46981108
5,68509.7697091,1771684789111,2026-02-21T15:39:48.743646,2026-02-21 15:39:48,68509.7697091
5,68502.45735007,1771684849637,2026-02-21T15:40:49.357733,2026-02-21 15:40:49,68502.45735007
5,68503.70054879,1771684908631,2026-02-21T15:41:48.374906,2026-02-21 15:41:48,68503.70054879
5,68507.10595082,1771684968050,2026-02-21T15:42:48.047605,2026-02-21 15:42:48,68507.10595082
5,68514.00676557,1771685029486,2026-02-21T15:43:49.466371,2026-02-21 15:43:49,68514.00676557
5,68535.64406901,1771685088913,2026-02-21T15:44:48.742793,2026-02-21 15:44:48,68535.64406901
