date,close,sentiment_mean,news_count,target
2025-11-12,4204.39990234375,0.009736394557823129,26.0,0
2025-11-13,4186.89990234375,0.11474754594820384,19.0,0
2025-11-14,4087.60009765625,0.08417277482618392,22.0,0
2025-11-17,4068.300048828125,0.06555504019789735,13.0,0
2025-11-18,4061.300048828125,-0.007248721785758823,9.0,1
2025-11-19,4077.699951171875,0.056347552910052896,12.0,0
2025-11-20,4056.5,-0.031999999999999994,10.0,1
2025-11-21,4076.699951171875,0.0011031633297258281,16.0,1
2025-11-24,4091.89990234375,0.0037878787878787845,14.0,1
2025-11-25,4139.2001953125,-0.017860750360750365,14.0,1
2025-11-26,4165.2001953125,0.02283549783549783,12.0,1
2025-11-28,4218.2998046875,-0.0025516528925619768,22.0,1
2025-12-01,4239.2998046875,0.08723708583083584,16.0,0
2025-12-02,4186.60009765625,-1.4271063121632529e-05,29.0,1
2025-12-03,4199.2998046875,0.026145970284859172,30.0,1
2025-12-04,4211.7998046875,0.0718832444211232,11.0,1
2025-12-05,4212.89990234375,0.03142082590612002,17.0,0
2025-12-08,4187.2001953125,0.04212190830611883,19.0,1
2025-12-09,4206.7001953125,0.017251467668134332,12.0,0
2025-12-10,4196.39990234375,-0.06890614478114479,10.0,1
2025-12-11,4285.5,-0.049073102823102815,13.0,1
2025-12-12,4300.10009765625,-0.07095834335417668,12.0,1
2025-12-15,4306.7001953125,-0.014922014260249557,17.0,0
2025-12-16,4304.5,-0.036675685425685424,24.0,1
2025-12-17,4347.5,-0.03216278040141676,22.0,0
2025-12-18,4339.5,-0.20972222222222225,9.0,1
2025-12-19,4361.39990234375,-0.07141663144188397,21.0,1
2025-12-22,4444.60009765625,0.09904575892857143,16.0,1
2025-12-23,4482.7998046875,0.05219707086894587,24.0,0
2025-12-24,4480.60009765625,-0.00438625384277558,23.0,1
2025-12-26,4529.10009765625,0.014294860840913474,38.0,0
2025-12-29,4325.10009765625,0.05173593563299445,17.0,1
2025-12-30,4370.10009765625,0.05664434523809523,8.0,0
2025-12-31,4325.60009765625,0.009087301587301587,21.0,0
2026-01-02,4314.39990234375,0.0921778537119446,22.0,1
2026-01-05,4436.89990234375,-0.002341597796143251,11.0,1
2026-01-06,4482.2001953125,0.029550464967131634,18.0,0
2026-01-07,4449.2998046875,0.07033459595959596,25.0,1
2026-01-08,4449.7001953125,0.04680186077363496,31.0,1
2026-01-09,4490.2998046875,0.0015681818181818197,10.0,1
2026-01-12,4604.2998046875,0.0033719078540507077,14.0,0
2026-01-13,4589.2001953125,0.059328869047619054,8.0,1
2026-01-14,4626.2998046875,0.002081678125795772,17.0,0
2026-01-15,4616.2998046875,0.0034278309409888344,19.0,0
2026-01-16,4588.39990234375,0.003281735575213835,23.0,1
2026-01-20,4759.60009765625,-0.0036003458622506225,14.0,1
2026-01-21,4831.7998046875,0.05356172839506173,25.0,1
2026-01-22,4908.7998046875,-0.006249999999999995,8.0,1
2026-01-23,4976.2001953125,0.02004201680672269,17.0,1
2026-01-26,5079.7001953125,0.01283212560386474,23.0,1
2026-01-27,5079.89990234375,0.00024691358024692134,6.0,1
2026-01-28,5301.60009765625,-0.0572690446127946,16.0,1
2026-01-29,5318.39990234375,-0.08380952380952379,14.0,0
2026-01-30,4713.89990234375,-0.014976851851851844,24.0,0
2026-02-02,4622.5,0.009769209956709955,20.0,1
2026-02-03,4903.7001953125,0.018293918016140234,12.0,1
2026-02-04,4920.39990234375,0.01271694214876033,11.0,0
2026-02-05,4861.39990234375,0.1847272727272727,5.0,1
2026-02-06,4951.2001953125,0.0863560606060606,10.0,1
2026-02-09,5050.89990234375,0.04111388611388611,7.0,0
2026-02-10,5003.7998046875,0.06344280719280719,4.0,1
2026-02-11,5071.60009765625,-0.02436625874125874,8.0,0
2026-02-12,4923.7001953125,0.05461025902202373,17.0,1
2026-02-13,5022.0,-0.04145949536574537,12.0,0
2026-02-17,4882.89990234375,0.029791666666666668,16.0,1
2026-02-18,4986.5,0.049461279461279456,9.0,0
2026-02-19,4975.89990234375,0.07173015873015873,10.0,1
2026-02-20,5059.2998046875,0.009295634920634916,20.0,1
2026-02-23,5204.7001953125,0.007918962350780533,22.0,0
2026-02-24,5155.7998046875,0.06259469696969697,18.0,1
2026-02-25,5206.39990234375,0.05954545454545455,3.0,0
2026-02-26,5176.5,0.04753812853812853,13.0,1
2026-02-27,5230.5,-0.03502747252747253,13.0,1
2026-03-02,5294.39990234375,0.0018939393939393955,22.0,0
2026-03-03,5107.39990234375,0.0008690804145349619,33.0,1
2026-03-04,5120.2001953125,-0.0020042457542457605,26.0,0
2026-03-05,5065.2998046875,-0.022608826358826363,30.0,1
2026-03-06,5146.10009765625,-0.055978864609816985,30.0,0
2026-03-09,5091.5,0.01647394079685746,24.0,1
2026-03-10,5229.7001953125,0.026243386243386242,31.0,0
2026-03-11,5167.39990234375,0.019795012756969276,92.0,0
2026-03-12,5115.7998046875,0.047794274925640756,178.0,0
2026-03-13,5052.5,0.04101249312856456,70.0,0
2026-03-16,4994.0,0.041427308802308806,20.0,1
2026-03-17,5001.0,0.03662911162911163,39.0,0
2026-03-18,4889.89990234375,0.018729609762218456,23.0,0
2026-03-19,4600.7001953125,0.04216963283629951,30.0,0
2026-03-20,4574.89990234375,0.030076800277120792,78.0,0
